timestamp,index,mem_used_MiB,mem_total_MiB,util_gpu,util_mem
2025-08-13 03:57:25,1, 3527, 81920, 0, 0
2025-08-13 03:57:26,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:26,1, 4249, 81920, 0, 0
2025-08-13 03:57:28,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:28,1, 4249, 81920, 0, 0
2025-08-13 03:57:29,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:29,1, 4249, 81920, 0, 0
2025-08-13 03:57:30,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:30,1, 4249, 81920, 0, 0
2025-08-13 03:57:31,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:31,1, 4249, 81920, 0, 0
2025-08-13 03:57:32,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:32,1, 4257, 81920, 0, 0
2025-08-13 03:57:33,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:33,1, 4259, 81920, 0, 0
2025-08-13 03:57:34,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:34,1, 4259, 81920, 0, 0
2025-08-13 03:57:35,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:35,1, 4259, 81920, 0, 0
2025-08-13 03:57:36,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:36,1, 7395, 81920, 100, 44
2025-08-13 03:57:37,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:37,1, 7395, 81920, 96, 54
2025-08-13 03:57:38,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:38,1, 7395, 81920, 100, 45
2025-08-13 03:57:39,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:39,1, 7397, 81920, 97, 55
2025-08-13 03:57:40,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:40,1, 7399, 81920, 59, 28
2025-08-13 03:57:42,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:42,1, 7401, 81920, 97, 55
2025-08-13 03:57:43,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:43,1, 7403, 81920, 100, 44
2025-08-13 03:57:44,0, 3015, 81920, [N/A], [N/A]
2025-08-13 03:57:44,1, 7403, 81920, 97, 55
2025-08-13 03:57:45,0, 3015, 81920, [N/A], [N/A]
