timestamp,ram_used_MiB,ram_total_MiB
2025-08-16 02:20:24,14948,515333
2025-08-16 02:20:25,14971,515333
2025-08-16 02:20:26,14977,515333
2025-08-16 02:20:27,14978,515333
2025-08-16 02:20:28,15016,515333
2025-08-16 02:20:29,15038,515333
2025-08-16 02:20:30,15065,515333
2025-08-16 02:20:31,15094,515333
2025-08-16 02:20:32,15122,515333
2025-08-16 02:20:33,15289,515333
2025-08-16 02:20:34,15135,515333
2025-08-16 02:20:35,15147,515333
2025-08-16 02:20:36,15166,515333
2025-08-16 02:20:37,15222,515333
2025-08-16 02:20:38,15239,515333
2025-08-16 02:20:39,15248,515333
2025-08-16 02:20:40,15523,515333
2025-08-16 02:20:41,15897,515333
2025-08-16 02:20:42,16723,515333
2025-08-16 02:20:43,16626,515333
2025-08-16 02:20:44,17352,515333
2025-08-16 02:20:45,19011,515333
2025-08-16 02:20:46,23158,515333
2025-08-16 02:20:47,23159,515333
2025-08-16 02:20:48,23162,515333
2025-08-16 02:20:49,23177,515333
2025-08-16 02:20:50,23256,515333
2025-08-16 02:20:51,23257,515333
2025-08-16 02:20:52,23257,515333
2025-08-16 02:20:53,23361,515333
2025-08-16 02:20:55,28317,515333
2025-08-16 02:20:56,26242,515333
2025-08-16 02:20:57,26242,515333
2025-08-16 02:20:58,26243,515333
2025-08-16 02:20:59,26244,515333
2025-08-16 02:21:00,26270,515333
2025-08-16 02:21:01,26271,515333
2025-08-16 02:21:02,26271,515333
2025-08-16 02:21:03,26271,515333
2025-08-16 02:21:04,26271,515333
2025-08-16 02:21:05,26272,515333
2025-08-16 02:21:06,26276,515333
2025-08-16 02:21:07,26277,515333
2025-08-16 02:21:08,26277,515333
2025-08-16 02:21:09,26277,515333
2025-08-16 02:21:10,26290,515333
2025-08-16 02:21:11,26278,515333
2025-08-16 02:21:12,26278,515333
2025-08-16 02:21:13,26277,515333
2025-08-16 02:21:14,26278,515333
2025-08-16 02:21:15,26278,515333
2025-08-16 02:21:16,26277,515333
2025-08-16 02:21:17,26277,515333
2025-08-16 02:21:18,26277,515333
2025-08-16 02:21:19,26277,515333
2025-08-16 02:21:20,26277,515333
2025-08-16 02:21:21,26278,515333
2025-08-16 02:21:22,26278,515333
2025-08-16 02:21:23,26277,515333
2025-08-16 02:21:24,26277,515333
2025-08-16 02:21:25,26278,515333
2025-08-16 02:21:26,26285,515333
2025-08-16 02:21:27,26284,515333
2025-08-16 02:21:28,26284,515333
2025-08-16 02:21:29,26284,515333
2025-08-16 02:21:30,26285,515333
2025-08-16 02:21:31,26285,515333
2025-08-16 02:21:32,26296,515333
2025-08-16 02:21:33,26284,515333
2025-08-16 02:21:34,26285,515333
2025-08-16 02:21:35,26284,515333
2025-08-16 02:21:36,26284,515333
2025-08-16 02:21:37,26284,515333
2025-08-16 02:21:38,26285,515333
2025-08-16 02:21:39,26284,515333
2025-08-16 02:21:40,26284,515333
2025-08-16 02:21:41,26284,515333
2025-08-16 02:21:42,26284,515333
2025-08-16 02:21:43,26026,515333
2025-08-16 02:21:44,20955,515333
2025-08-16 02:21:45,20967,515333
2025-08-16 02:21:46,20977,515333
2025-08-16 02:21:47,20977,515333
2025-08-16 02:21:48,20978,515333
2025-08-16 02:21:49,20977,515333
2025-08-16 02:21:50,20977,515333
2025-08-16 02:21:51,20977,515333
2025-08-16 02:21:52,20990,515333
2025-08-16 02:21:53,20977,515333
2025-08-16 02:21:54,20977,515333
2025-08-16 02:21:55,20977,515333
2025-08-16 02:21:56,20977,515333
2025-08-16 02:21:57,20977,515333
2025-08-16 02:21:58,20977,515333
2025-08-16 02:21:59,20977,515333
2025-08-16 02:22:00,20977,515333
2025-08-16 02:22:01,20977,515333
2025-08-16 02:22:02,20977,515333
2025-08-16 02:22:03,20978,515333
2025-08-16 02:22:04,20978,515333
2025-08-16 02:22:05,20978,515333
2025-08-16 02:22:06,20978,515333
2025-08-16 02:22:07,20978,515333
2025-08-16 02:22:08,20977,515333
2025-08-16 02:22:09,20978,515333
2025-08-16 02:22:10,20978,515333
2025-08-16 02:22:11,20978,515333
2025-08-16 02:22:12,20978,515333
2025-08-16 02:22:13,20990,515333
2025-08-16 02:22:14,20978,515333
2025-08-16 02:22:15,20977,515333
2025-08-16 02:22:16,20977,515333
2025-08-16 02:22:17,20978,515333
2025-08-16 02:22:18,20977,515333
2025-08-16 02:22:19,20977,515333
2025-08-16 02:22:20,20978,515333
2025-08-16 02:22:21,20978,515333
2025-08-16 02:22:22,20978,515333
2025-08-16 02:22:23,20977,515333
2025-08-16 02:22:24,20977,515333
2025-08-16 02:22:25,20978,515333
2025-08-16 02:22:26,20978,515333
2025-08-16 02:22:27,20977,515333
2025-08-16 02:22:29,20977,515333
2025-08-16 02:22:30,20978,515333
2025-08-16 02:22:31,20978,515333
2025-08-16 02:22:32,20978,515333
2025-08-16 02:22:33,20978,515333
2025-08-16 02:22:34,20990,515333
2025-08-16 02:22:35,20980,515333
2025-08-16 02:22:36,20979,515333
2025-08-16 02:22:37,20979,515333
2025-08-16 02:22:38,20979,515333
2025-08-16 02:22:39,20979,515333
2025-08-16 02:22:40,20978,515333
2025-08-16 02:22:41,20979,515333
2025-08-16 02:22:42,20979,515333
2025-08-16 02:22:43,20979,515333
2025-08-16 02:22:44,20978,515333
2025-08-16 02:22:45,20979,515333
2025-08-16 02:22:46,20980,515333
2025-08-16 02:22:47,20980,515333
2025-08-16 02:22:48,20980,515333
2025-08-16 02:22:49,20980,515333
2025-08-16 02:22:50,20981,515333
2025-08-16 02:22:51,20981,515333
2025-08-16 02:22:52,20981,515333
2025-08-16 02:22:53,20980,515333
2025-08-16 02:22:54,20981,515333
2025-08-16 02:22:55,20981,515333
2025-08-16 02:22:56,20993,515333
2025-08-16 02:22:57,20980,515333
2025-08-16 02:22:58,20981,515333
2025-08-16 02:22:59,20980,515333
2025-08-16 02:23:00,20981,515333
2025-08-16 02:23:01,20981,515333
2025-08-16 02:23:02,20980,515333
2025-08-16 02:23:03,20981,515333
2025-08-16 02:23:04,20981,515333
2025-08-16 02:23:05,20980,515333
2025-08-16 02:23:06,20980,515333
2025-08-16 02:23:07,20980,515333
2025-08-16 02:23:08,20980,515333
2025-08-16 02:23:09,20980,515333
2025-08-16 02:23:10,20980,515333
2025-08-16 02:23:11,20980,515333
2025-08-16 02:23:12,20980,515333
2025-08-16 02:23:13,20980,515333
2025-08-16 02:23:14,20980,515333
2025-08-16 02:23:15,20980,515333
2025-08-16 02:23:16,20979,515333
2025-08-16 02:23:17,20979,515333
2025-08-16 02:23:18,20979,515333
2025-08-16 02:23:19,20979,515333
2025-08-16 02:23:20,20979,515333
2025-08-16 02:23:21,20979,515333
2025-08-16 02:23:22,20965,515333
2025-08-16 02:23:23,20965,515333
2025-08-16 02:23:24,20965,515333
2025-08-16 02:23:25,20965,515333
2025-08-16 02:23:26,20965,515333
2025-08-16 02:23:27,20965,515333
2025-08-16 02:23:28,20965,515333
2025-08-16 02:23:29,20965,515333
2025-08-16 02:23:30,20965,515333
2025-08-16 02:23:31,20966,515333
2025-08-16 02:23:32,20965,515333
2025-08-16 02:23:33,20966,515333
2025-08-16 02:23:34,20965,515333
2025-08-16 02:23:35,20965,515333
2025-08-16 02:23:36,20965,515333
2025-08-16 02:23:37,20978,515333
2025-08-16 02:23:38,20965,515333
2025-08-16 02:23:39,20965,515333
2025-08-16 02:23:40,20965,515333
2025-08-16 02:23:41,20965,515333
2025-08-16 02:23:42,20965,515333
2025-08-16 02:23:43,20965,515333
2025-08-16 02:23:44,20965,515333
2025-08-16 02:23:45,20965,515333
2025-08-16 02:23:46,20965,515333
2025-08-16 02:23:47,20965,515333
2025-08-16 02:23:48,20965,515333
2025-08-16 02:23:49,20965,515333
2025-08-16 02:23:50,20965,515333
2025-08-16 02:23:51,20966,515333
2025-08-16 02:23:52,20966,515333
2025-08-16 02:23:53,20965,515333
2025-08-16 02:23:54,20965,515333
2025-08-16 02:23:55,20965,515333
2025-08-16 02:23:56,20965,515333
2025-08-16 02:23:57,20965,515333
2025-08-16 02:23:58,20965,515333
2025-08-16 02:23:59,20965,515333
2025-08-16 02:24:00,20965,515333
2025-08-16 02:24:01,20965,515333
2025-08-16 02:24:02,20965,515333
2025-08-16 02:24:03,20965,515333
2025-08-16 02:24:04,20965,515333
2025-08-16 02:24:05,20965,515333
2025-08-16 02:24:06,20965,515333
2025-08-16 02:24:07,20966,515333
2025-08-16 02:24:08,20966,515333
2025-08-16 02:24:09,20965,515333
2025-08-16 02:24:10,20966,515333
2025-08-16 02:24:11,20965,515333
2025-08-16 02:24:12,20965,515333
2025-08-16 02:24:13,20966,515333
2025-08-16 02:24:14,20970,515333
2025-08-16 02:24:15,20966,515333
2025-08-16 02:24:16,20966,515333
2025-08-16 02:24:17,20965,515333
2025-08-16 02:24:18,20966,515333
2025-08-16 02:24:19,20978,515333
2025-08-16 02:24:20,20966,515333
2025-08-16 02:24:21,20965,515333
2025-08-16 02:24:22,20965,515333
2025-08-16 02:24:23,20965,515333
2025-08-16 02:24:24,20966,515333
2025-08-16 02:24:25,20966,515333
2025-08-16 02:24:26,20966,515333
2025-08-16 02:24:27,20966,515333
2025-08-16 02:24:28,20965,515333
2025-08-16 02:24:29,20965,515333
2025-08-16 02:24:30,20965,515333
2025-08-16 02:24:31,20965,515333
2025-08-16 02:24:32,20966,515333
2025-08-16 02:24:33,20965,515333
2025-08-16 02:24:34,20965,515333
2025-08-16 02:24:35,20965,515333
2025-08-16 02:24:36,20965,515333
2025-08-16 02:24:37,20965,515333
2025-08-16 02:24:39,20965,515333
2025-08-16 02:24:40,20965,515333
2025-08-16 02:24:41,20965,515333
2025-08-16 02:24:42,20965,515333
2025-08-16 02:24:43,20965,515333
2025-08-16 02:24:44,20964,515333
2025-08-16 02:24:45,20964,515333
2025-08-16 02:24:46,20965,515333
2025-08-16 02:24:47,20965,515333
2025-08-16 02:24:48,20965,515333
2025-08-16 02:24:49,20965,515333
2025-08-16 02:24:50,20965,515333
2025-08-16 02:24:51,20965,515333
2025-08-16 02:24:52,20965,515333
2025-08-16 02:24:53,20965,515333
2025-08-16 02:24:54,20965,515333
2025-08-16 02:24:55,20965,515333
2025-08-16 02:24:56,20965,515333
2025-08-16 02:24:57,20964,515333
2025-08-16 02:24:58,20965,515333
2025-08-16 02:24:59,20964,515333
2025-08-16 02:25:00,20964,515333
2025-08-16 02:25:01,20977,515333
2025-08-16 02:25:02,20965,515333
2025-08-16 02:25:03,20965,515333
2025-08-16 02:25:04,20965,515333
2025-08-16 02:25:05,20965,515333
2025-08-16 02:25:06,20966,515333
2025-08-16 02:25:07,20965,515333
2025-08-16 02:25:08,20966,515333
2025-08-16 02:25:09,20966,515333
2025-08-16 02:25:10,20965,515333
2025-08-16 02:25:11,20965,515333
2025-08-16 02:25:12,20965,515333
2025-08-16 02:25:13,20966,515333
2025-08-16 02:25:14,20965,515333
2025-08-16 02:25:15,20965,515333
2025-08-16 02:25:16,20975,515333
2025-08-16 02:25:17,20973,515333
2025-08-16 02:25:18,20973,515333
2025-08-16 02:25:19,20973,515333
2025-08-16 02:25:20,20973,515333
2025-08-16 02:25:21,20973,515333
2025-08-16 02:25:22,20985,515333
2025-08-16 02:25:23,20973,515333
2025-08-16 02:25:24,20973,515333
2025-08-16 02:25:25,20974,515333
2025-08-16 02:25:26,20973,515333
2025-08-16 02:25:27,20973,515333
2025-08-16 02:25:28,20973,515333
2025-08-16 02:25:29,20973,515333
2025-08-16 02:25:30,20973,515333
2025-08-16 02:25:31,20973,515333
2025-08-16 02:25:32,20973,515333
2025-08-16 02:25:33,20973,515333
2025-08-16 02:25:34,20973,515333
2025-08-16 02:25:35,20973,515333
2025-08-16 02:25:36,20973,515333
2025-08-16 02:25:37,20973,515333
2025-08-16 02:25:38,20973,515333
2025-08-16 02:25:39,20973,515333
2025-08-16 02:25:40,20973,515333
2025-08-16 02:25:41,20973,515333
2025-08-16 02:25:42,20973,515333
2025-08-16 02:25:43,20986,515333
2025-08-16 02:25:44,20973,515333
2025-08-16 02:25:45,20973,515333
2025-08-16 02:25:46,20973,515333
2025-08-16 02:25:47,20973,515333
2025-08-16 02:25:48,20972,515333
2025-08-16 02:25:49,20972,515333
2025-08-16 02:25:50,20972,515333
2025-08-16 02:25:51,20972,515333
2025-08-16 02:25:52,20972,515333
2025-08-16 02:25:53,20972,515333
2025-08-16 02:25:54,20972,515333
2025-08-16 02:25:55,20972,515333
2025-08-16 02:25:56,20972,515333
2025-08-16 02:25:57,20972,515333
2025-08-16 02:25:58,20972,515333
2025-08-16 02:25:59,20972,515333
2025-08-16 02:26:00,20972,515333
2025-08-16 02:26:01,20971,515333
2025-08-16 02:26:02,20972,515333
2025-08-16 02:26:03,20972,515333
2025-08-16 02:26:04,20984,515333
2025-08-16 02:26:05,20972,515333
2025-08-16 02:26:06,20972,515333
2025-08-16 02:26:07,20972,515333
